Business ID,Name,Ratings,Pricing,Distance_From_Venue,Address,City,Latitude,Longitude
YtY3AtfF1CDHrd2xYrnfKg,Basha Foods,2.7,$$,845.565763578627,2717 Sunridge Way NE,Calgary,51.07295,-113.99921
wOoKIFAg8nNBGStROcqFpQ,Crispy Town,4.0,Information not available,922.1057998620803,3320 Sunridge Way NE,Calgary,51.069801,-113.987279
rp80liq2IX1A45MulVS-TQ,Seafood City Supermarket,3.0,Information not available,922.105799862868,3320 Sunridge Way NE,Calgary,51.06905,-113.98751
YDiDkQRcx-bx6_86y2f31A,IL Forno Fusion,5.0,Information not available,672.6469291029504,2875 Sunridge Way NE,Calgary,51.071144265346014,-113.99950133719337
GOav54PpK1x1y8NEsUMk0Q,Ricky's All Day Grill,3.5,$$,957.9526980048194,3321 20th Avenue NE,Calgary,51.07021,-113.98809
52B94WI9B385FtFh-vIYiQ,Xin Chao Coffee,5.0,Information not available,1057.3966728573093,2255 32 Street NE,Calgary,51.07224605024424,-113.98912576618592
-Xk3lSSGgGEj6iFlZKPZSQ,SunnyCider,1.7,Information not available,831.5319326652792,3300 14 Avenue NE,Calgary,51.06531719647743,-113.98721538280334
gqwp-cq2C8i0YycoyI-olg,1250 Bar and Grill,4.0,Information not available,892.3607121211463,1250 McKinnon Drive NE,Calgary,51.06568,-114.01176
KNOZMV9HYPZHJPvZl0LT_A,Zaika Biryani House,3.0,$$,1196.093067323874,15-3220 5 Avenue NE,Calgary,51.05739297783189,-113.98717034841002
XZPuuI-xVo6BZ8Gj_ivWMA,McDonald's,2.3,$,889.9257258465533,2665 Sunridge Way NE,Calgary,51.0730426047071,-114.000675629976
ojmUat9X2l2VYhstpLyX9Q,Tim Hortons,2.4,$,841.130837406103,2681 Sunridge Way Ne,Calgary,51.07269,-114.00057
hGt3dVH-PnQjNmrDwPo8kQ,Naylolit Filipino Flavor,1.0,Information not available,1084.279387064803,519 - 3208 8th Avenue NE,Calgary,51.0596649,-113.9872062
Uw8J1QA8fH7XI_vvTx8dZQ,Transit Smokehouse & BBQ,3.9,Information not available,826.3726383797946,12720 Fort Rd NW,Edmonton,53.58564,-113.44253
aPNC0S7pt_S9iPzV_TqhjA,New Way Pizza,4.3,$$,703.129943623725,13128 66 Street NW,Edmonton,53.59163,-113.44347
dVkTVDEzJIan-kip39Ks8g,Mid City Grill,3.6,$$,98.73690738457559,Century Casino,Edmonton,53.5903492,-113.4330144
m35sU_tnGtLX8IDVr39wiA,Dedo's Food Truck & Catering,3.9,$$,620.6335207162954,,Edmonton,53.58787536621094,-113.42473602294922
aK49yGSrdCtuewli5vf72Q,Buffet Royale Carvery,2.0,$$,574.9154142334938,12866 Fort Road NW,Edmonton,53.5868197,-113.439475
Gx1EutrVuqcHxG72DQmwRA,Nabati Foods,4.2,$$,767.4465398117138,12809 66 Street NW,Edmonton,53.586257,-113.4428051
LvMFvA037KhVVhC_2napPg,Yado Donair,5.0,Information not available,612.9123763528696,6502 132nd Avenue NW,Edmonton,53.59249,-113.44236
swKX3cX3wVlVf6vLfUyZ5Q,China Village,2.4,$$,696.8240611735994,13124 66 Street NW,Edmonton,53.5915,-113.44342
9v3Rig8Ze0Uje3sFQ2SfPQ,Monamie  Resto,1.0,Information not available,722.2089803759467,13427 Fort Road,Edmonton,53.5951542,-113.4264147
c-apx7y1HOwBePDbCjseww,Starbucks,3.3,Information not available,1062.9177390944176,5038 127 Avenue NW,Edmonton,53.5850349,-113.4220443
8QoUxJFa1dc_x5bFBpkL0A,A&W,1.8,$,1143.130997418169,5011 137th Avenue NE,Edmonton,53.5981756,-113.4218711
luSJl6B_awT0aft0wNWlJQ,Belvedere LRT,1.0,Information not available,286.41029358081363,5803-6001 129 Avenue NW,Edmonton,53.5878809512029,-113.43427134278
omtq9YzpO62HjI8mHi1uIA,7-Eleven,3.0,Information not available,983.3651482210684,12654 Fort Rd,Edmonton,53.5846955438586,-113.444569408894
l4glnwPAOFGAHxKC3TziLQ,Humpty's Family Restaurants,2.5,$$,892.9095940603682,5011 130 Avenue NW,Edmonton,53.5895251825672,-113.419684446383
agXjAEPwDdmlJXcq2QANkw,Pizza 66,1.9,$$,795.5976983566493,12801 66th St,Edmonton,53.5862198,-113.4428024
isbY3pyHkwObEz3RLmpikA,McDonald's,2.7,Information not available,943.277116184812,13504 Fort Road,Edmonton,53.5972881604003,-113.42487292441147
BiasHwGSGzqTjehroBzIgA,Transit Cold Beer Store & Liquor,1.0,Information not available,830.5849246699732,12720 Fort Road NW,Edmonton,53.58550581152505,-113.44269238998358
mZRKH9ngRY92bI_irrHq6w,Richmond Station,4.4,$$$,172.4849750889166,1 Richmond Street W,Toronto,43.6513729,-79.379285
ONCQS_-UjcHa_J4ueZG1Hw,Haidilao Hot Pot,4.8,Information not available,193.04792164109833,237 Yonge Street,Toronto,43.65463277110709,-79.37983890331797
qps2ITpg3DZi4RzN7YYUSQ,Hy's Steakhouse & Cocktail Bar,4.1,Information not available,236.22186596985688,365 Bay Street,Toronto,43.651051,-79.380849
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.4,$$,931.4529101760181,18 Duncan Street,Toronto,43.64784,-79.38872
SPj8L5VMep_OhkoNz-WLQg,The Chase,3.7,$$$,207.61366675217516,10 Temperance Street,Toronto,43.6510568545686,-79.379271238786
e_ILiIs2pVpskfeL-zFtTw,Leña Restaurante,3.3,$$$,138.1412009825146,176 Yonge Street,Toronto,43.6517399,-79.38026
lvv9Vv_5i4IwvDdofO_rKg,Trattoria Mercatto,3.3,$$,128.49276670962297,220 Yonge Street,Toronto,43.65367,-79.38007
Fx5haZv9PP3E7Ljp-h7B1Q,Eggspectation,4.1,$$,231.69734183167273,483 Bay Street,Toronto,43.65375,-79.38201
O-uIEuv7JLUHajkemx_sVw,Beerbistro,3.9,$$,410.3688327656831,18 King Street E,Toronto,43.649628,-79.377165
fQwB9Z98YEhkJit7c3z51A,The Carbon Bar,3.9,$$$,371.1398773533165,99 Queen Street East,Toronto,43.653088,-79.374829
VBcmyBxAPcpzbbnPbFfttA,La Bettola Di Terroni,3.2,$$,145.85969494082735,106 Victoria Street,Toronto,43.652094784779315,-79.37804176337187
gy5pr5bFAjOL5rERSdMCLg,The Keg Steakhouse + Bar - York Street,4.1,$$$,485.85178814410216,165 York Street,Toronto,43.650011481693866,-79.38395891300931
i7_JPit-2kAbtRTLkic2jA,John & Sons Oyster House,4.1,$$$,316.29774678984273,56 Temperance Street,Toronto,43.650570330543545,-79.38166874436963
Sk0Ycurq7D083Qs8x65b_Q,George Restaurant,4.3,$$$$,415.1800182067028,111 Queen Street E,Toronto,43.65337263523713,-79.37432933100068
exysqt4RqxkF9I8Z2NEUsQ,King Taps,3.9,$$,510.5498696257396,100 King Street W,Toronto,43.6486379269,-79.3817439
nBl_4gw5ecGzNkHyzfii8g,Terroni,3.4,$$,388.2629667369737,57A Adelaide Street E,Toronto,43.6508,-79.3756
yY3jNsrpCyKTqQuRuLV8gw,Cactus Club Cafe,3.9,$$,452.8508389805692,77 Adelaide Street W,Toronto,43.64950420768667,-79.38251803088575
uthbVCNZqmExJTzhII9iNQ,Paramount Middle Eastern Kitchen,3.2,$$,243.83928400486988,253 Yonge Street,Toronto,43.65508,-79.37997
PPCEx65Lm121Hw5yQhM_Zw,CRAFT Beer Market,3.5,$$,325.8268117645797,1 Adelaide Street E,Toronto,43.650159,-79.378093
pSMK_FtULKiU-iuh7SMKwg,Blaze Pizza,4.4,$$,404.4332870176516,10 Dundas St. East,Toronto,43.6565313336776,-79.3800427473602
kDZTaeUaf78Jd25ktX8a8g,Number E Food,4.8,$$,227.42220268451214,1308 Burrard Street,Vancouver,49.277569151917,-123.131018212403
lQuQy5a4wk0WL7WpP2hwyQ,Maxine's Cafe & Bar,4.2,$$,198.2392688699419,1325 Burrard Street,Vancouver,49.27807,-123.13131
w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,4.2,$$,173.85088397086417,1100 Burrard Street,Vancouver,49.27968,-123.12763
o5YLdmUogknjtDzUBv5Smw,Tom Sushi,4.7,$$,307.5694416844093,1175 Davie St,Vancouver,49.2815608,-123.1327476
2a3szzbszzWYvVBuqjNSKw,Vera's Burger Shack,3.7,$$,6.5669842699279,1030 Davie Street,Vancouver,49.279515,-123.13008
WAoOGyNniFmpksKjPysagQ,Fat Mao Noodles,4.4,Information not available,204.09746901522306,938 Helmcken Street,Vancouver,49.2799016,-123.1272458
Q2FYU9vFPEoOEMAeNP4enQ,Banana Leaf,3.7,$$,60.47228048052337,1043 Davie St,Vancouver,49.28001,-123.13009
67zb4FcsSKuRMJG3x8qEqQ,Cazba,3.4,$$,153.5276964056412,1103 Davie Street,Vancouver,49.2806129,-123.1312714
4WMFY6wWQNO3OsL5ykwGCQ,Sushi Mugen,4.1,$$,149.1360424954855,903 Davie street,Vancouver,49.2786508,-123.1282232
V4PAaxKRgSE1-BvFLs9gKQ,Gurkha Himalayan Kitchen,4.1,$$,235.9540495736081,1141 Davie Street,Vancouver,49.2811737,-123.1321411
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,4.0,$$,350.91315316488436,G3-888 Nelson Street,Vancouver,49.28031,-123.12467
A8ab1QjPyC10m9NAKQkliA,Fritz European Fry House,4.2,$,343.25054447034313,718 Davie Street,Vancouver,49.2772045,-123.1265253
NdEPf2Ls5Ql3_nkwjqKvXA,The Flying Pig,4.0,$$,761.0131385213367,1168 Hamilton Street,Vancouver,49.27501,-123.122
gt1BSfVFvzI-qHdJ3LUZug,Blue Water Cafe,4.4,$$$$,739.2937240279215,1095 Hamilton St,Vancouver,49.2761945,-123.1209935
MczQsDyO6htU-KW8sCbqQA,Giardino,3.9,$$$,279.2903198504761,1328 Hornby Street,Vancouver,49.276991,-123.1301021
RckRmOcX7OtMUDC40Cz3lg,Hello Nori ,4.5,$$,734.802341849524,1165 Robson Street,Vancouver,49.285607050824446,-123.1261156472925
XFVGGq47_5mUM9QQsRO8nA,Guu Original Thurlow,4.1,$$,592.2764950568011,838 Thurlow Street,Vancouver,49.2839786648396,-123.125567978574
iMtUsHOqitE6Aau59K_XRg,Sushi Jin,4.6,$$$,447.9660777568263,750 Nelson Street,Vancouver,49.2795794102629,-123.123817518353
GSg5v3ZJxmMPrlAXqat8tA,Le Crocodile Restaurant,4.3,$$$$,484.39736931668625,909 Burrard Street,Vancouver,49.2825393,-123.1252052
2cXOMeyBCx4JFgs5-CJQdQ,Joe Fortes Seafood & Chop House,4.0,$$$,713.8683085430532,777 Thurlow Street,Vancouver,49.28493,-123.12473
1h3aXVtJLx2o4mArNuhf2w,Siam,3.6,$$$,58.058824535796234,9130 Boulevard Leduc,Brossard,45.444936,-73.437944
rSKWpGKiaGkMZeX6ixb2Og,Pizzeria Sofia,3.4,$$,27.212384531257715,9200 Boulevard Leduc,Brossard,45.4455712,-73.437818
Bgpo2QNx0NyrUnmDcWxenw,Allô! Mon Coco,3.9,$$,195.54726440684846,9180 Boulevard Leduc,Brossard,45.446879,-73.436667
pTky9hiaJf6ns-yBhf-pHA,Le Mìle Public House,3.1,$$,58.058824535796234,Quartier Dix30,Brossard,45.444936,-73.437944
3s46-PMxoEIa7kUj0VrlXg,Zibo!,3.4,$$$,220.25339567234363,9370 Boulevard Leduc,Brossard,45.444118698115005,-73.43601777530537
yvYCSzQm9tjZoBV_gJS7bQ,Juliette & Chocolat,3.1,$$,94.32345421258962,150 Promenade des Lanternes,Brossard,45.44624896977491,-73.43773463140806
liX3YXmULeX6ZZADMG6W0Q,LOV,3.9,Information not available,130.929806822464,9180 Boulevard Leduc,Brossard,45.446481,-73.437321
Sfj3hnJQoiEhUi-pp4n1xQ,Les 3 Brasseurs,2.8,$$,166.02839063782037,9316 Blvd Leduc,Brossard,45.4455865455904,-73.4359975020852
z8u6tnpL70UNr1CvS9PS7g,Le Club,4.0,Information not available,6.320027245791465,9200 Boulevard Leduc,Brossard,45.445443,-73.438197
nnhQsllZfJw48upbv3iJCA,Lucille's,3.2,Information not available,108.65035827713115,9310 Boulevard Leduc,Brossard,45.44550903129498,-73.43672636504216
gTOGA0Z8aU71nVzUyrMhDA,Houston Avenue Bar & Grill - Quartier DIX30,2.4,$$,58.058824535796234,9200 Boulevard Leduc,Brossard,45.444936,-73.437944
L13fIfRQT3eor1KeP7IFGg,Le Bar Dirty D,3.7,Information not available,204.01319212422763,9330 Boulevard Leduc,Brossard,45.444864,-73.435635
M27znLkIIhkGvbNLMsd90w,Le Balthazar Quartier DIX30,2.7,$$$,148.67449139329486,9180 Boulevard Leduc,Brossard,45.446592,-73.437139
6ztwoyls_gwOaU6OW_v3Jw,La Nuit Shanghai,4.3,Information not available,177.99143054435527,9140 Boulevard Leduc,Brossard,45.4461614,-73.4393485
8-9Ate-sN1i2aclozyMh4A,Brasserie T! - Quartier DIX30,4.2,Information not available,311.8271266803871,9150 Boulevard Leduc,Brossard,45.448137,-73.4370009
ijf9tBHePS0hpZ9GdZwz8g,Crux Comptoir,4.1,$$,147.49198247029173,9180 Boulevard Leduc,Brossard,45.44659,-73.437164
nNwUzbUPBz2BQFz7nm_eUQ,Première Moisson,3.4,$$,191.83957852089142,7200 Boulevard du Quartier,Brossard,45.444571,-73.440237
uz_ivIz7mcCcdVIqcMMTtQ,La Belle & La Boeuf,3.9,Information not available,199.2083813821518,9330 Boulevard Leduc,Brossard,45.44471398806304,-73.43578409630008
SpA1lMSdkt3gC6BorP3ygA,La Tomate Blanche,3.5,$$$,409.8036517548074,9385 Boulevard Leduc,Brossard,45.442,-73.43975
ZYuzj7HjPW2rAUgHvCrEhA,L'Aurochs,3.4,$$$,445.49383023284867,9395 Boulevard Leduc,Brossard,45.4415776681017,-73.439612846983
fRWNfaU3yRacYXMnOfYqIw,Chez Boulay - Bistro Boréal,4.4,$$$,272.7698424387129,1110 Rue Saint-Jean,Quebec City,46.814016,-71.210808
NSbVtd0lzORHV7NaubG9Pg,La Bûche,4.2,$$,525.3462720918541,49 Rue Saint-Louis,Quebec City,46.81125,-71.20789
Au18gllJNJD6rnNL3C4rTQ,L'ENTRECOTE SAINT-JEAN,3.9,$$,221.03116265872717,1080 Rue Saint-Jean,Quebec City,46.81373894470498,-71.21139833932479
eVDOoomJvm1J4YoKDnnv2g,Sapristi,3.9,$$,132.49998918412942,1001 Rue Saint-Jean,Quebec City,46.81277,-71.21249
6R3kHxQn2eQUXecIibmICA,Le Saint-Amour,4.6,$$$$,370.4850382253601,48 Rue Sainte-Ursule,Quebec City,46.811275,-71.210292
Rvdr4-J6rJcw9kSxLq87BA,Le Billig,4.4,$$,686.9291744605106,481 Rue Saint-Jean,Quebec City,46.809379,-71.221245
MtKu8mygNxhrCvLbtLpKaw,Le Lapin Sauté,4.3,$$$,819.7695950485753,52 Rue du Petit-Champlain,Quebec City,46.8118399,-71.2039099
_6i1Xi40PO3mPQgqzpU34Q,Le Hobbit,4.0,$$,443.0708017557861,700 Rue Saint Jean,Quebec City,46.81073792579695,-71.21872970753918
vsU4cAIkO6OHXzZFim1Jcw,Chez Victor,4.3,$$,459.22622699781886,300 Rue Saint-Paul,Quebec City,46.81700097095096,-71.21167722726003
3nC3pDCQnBMiN1drC6IlvA,Au Petit Coin Breton,3.6,$$,160.81082818321443,1029 Rue Saint-Jean,Quebec City,46.813113,-71.212112
9eTnlCHuW8cU6_CCpp3U8A,Cochon Dingue,4.2,Information not available,119.5118433764185,1014 Rue Saint-Jean,Quebec City,46.8131151,-71.2126578
Fai5IYhyyin6MEAHOpEjqw,Bello Ristorante,4.2,$$$,487.9140840466862,73 Rue Saint-Louis,Quebec City,46.810578,-71.209134
SEFfpZihRMHNr7F7QDKzAA,Buvette Scott,4.9,$$$,691.3707331018984,821 Rue Scott,Quebec City,46.809244,-71.221158
VxKTPh4BAKXWP5bAW2WejA,Les Trois Garçons,3.7,$$,241.08778664251358,1084 Rue Saint-Jean,Quebec City,46.813763888320814,-71.2111358700001
YDzP6mPH0f8FeHHNj59TdQ,Paillard,4.1,$$,267.22366434388687,1097 Rue Saint-Jean,Quebec City,46.81380762570091,-71.21079801962001
rpTVjnG1qz403EYYsAlm2Q,BEClub Bistro-Bar,4.7,$$,212.93308954474819,17 Rue Saint-Stanislas,Ville de Québec,46.8139222538022,-71.2115928903222
Ij8bviG5jBVOYfA6Wy3rXA,Il Teatro,3.9,$$$,56.75937555784141,972 Rue Saint-Jean,Quebec City,46.812814,-71.213837
7VcdLIeJozGmTRsVaM71ig,Bistro St-Malo,4.3,$$,840.803849576949,75 Rue Saint-Paul,Quebec City,46.816224,-71.204054
FtV9mIopuRk51-cGjqd_fQ,Le Continental,4.3,$$$$,570.9616981589957,26 Rue Saint Louis,Quebec City,46.81191,-71.20698
XDTJHr9dFToH4ZzpJpgXLw,Légende,4.6,$$$$,518.8899412147373,255 Rue Saint-Paul,Quebec City,46.8169939,-71.2101369
0a2O150ytxrDjDzXNfRWkA,Miku,4.2,$$$$,308.8878123686186,105-10 Bay Street,Toronto,43.6412346,-79.3773697
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.4,$$,941.8471702240604,18 Duncan Street,Toronto,43.64784,-79.38872
4POPYEONJpkfhWOMx_PyGg,Harbour 60,3.7,$$$$,202.69581891676535,60 Harbour Street,Toronto,43.642105,-79.378455
0gbHHzaHkNniR2VU8jQ3dA,KINKA Izakaya,4.0,Information not available,253.56521109977777,110 Harbour Street,Toronto,43.64177851099536,-79.3793856918259
Qa4eXuZ1IFPwnVXJcpZWtw,Real Sports,3.4,$$,115.6846741631501,15 York Street,Toronto,43.64324,-79.379405
5hOhYW3728u9kT4lZ-vvig,Chotto Matte,3.8,Information not available,266.24286443743404,161 Bay Street,Toronto,43.6462867067857,-79.3788714800065
mZRKH9ngRY92bI_irrHq6w,Richmond Station,4.4,$$$,831.7297739721126,1 Richmond Street W,Toronto,43.6513729,-79.379285
JMiaNitMzMbJm6Kh0RbT5A,Canoe,4.1,$$$$,456.7929653380926,66 Wellington Street  W,Toronto,43.646954,-79.382159
1QwX7Cgkm6KnlcGNDTh6EQ,E11even,3.4,$$$,266.0124174596261,15 York Street,Toronto,43.642801069778,-79.381241442969
exysqt4RqxkF9I8Z2NEUsQ,King Taps,3.9,$$,591.8880354231331,100 King Street W,Toronto,43.6486379269,-79.3817439
dPrFp1cxaTeTe9cyL36NkA,The Miller Tavern,3.2,$$,192.60132232516293,31 Bay Street,Toronto,43.6423578537475,-79.377305119129
gy5pr5bFAjOL5rERSdMCLg,The Keg Steakhouse + Bar - York Street,4.1,$$$,814.6079937790354,165 York Street,Toronto,43.650011481693866,-79.38395891300931
w5-llUi5t59YZRI_dOSi0w,Library Bar,4.1,$$$,357.86930138924527,100 Front Street W,Toronto,43.64559268181394,-79.38212762883519
Iu-I5LHQ4cDuPnG64gC_vA,WVRST Union Station,3.7,$$,261.10143197160244,65 Front Street W,Toronto,43.64493149854232,-79.38125537448242
Jjg1NoiiAhPB82X-96QWMA,Union Chicken,3.5,$$,287.7687774592268,65 Front Street W,Toronto,43.6448546600463,-79.3816612327145
D1lAVtlav4atQTJnIvtcpw,Taverna Mercatto,3.7,$$,383.23971304351744,120 Bremner Boulevard,Toronto,43.6426722096442,-79.3827601467308
O-uIEuv7JLUHajkemx_sVw,Beerbistro,3.9,$$,644.076867164253,18 King Street E,Toronto,43.649628,-79.377165
478TIlfHXfT3wvww54QsPg,Ki Modern Japanese + Bar,3.5,$$$,346.6463329458244,181 Bay Street,Toronto,43.64721,-79.37933
L5Vpsyc48MrtJjFHT1UPAg,Amano,3.6,$$,306.15840108944775,65 Front Street W,Toronto,43.6450963014254,-79.381767085136
Yl2TN9c23ZGLUBSD9ks5Uw,Byblos,4.4,$$$$,885.3357247417883,11 Duncan Street,Toronto,43.647546,-79.388123
xPDszo9e4lyrREuDGcAqhA,Club Red by Scotiabank,1.8,$$$,87.12292685833316,110-1000 Palladium Drive,Ottawa,45.2967594221489,-75.9261349448171
srlSXUQe1DxqJS7Tn1eNqg,Bert's,2.0,$$,102.68497844208959,Scotiabank Place,Kanata,45.2966805,-75.9272003
Er_0KvOcVIWgi3ZYFka_5A,Aromessö Café,3.0,Information not available,776.343363783505,8555 Campeau Drive,Ottawa,45.298708,-75.9366212
PreAC_d4AjfOj2-58_ZJbw,Dippin' Dots,5.0,Information not available,892.2099062289935,8555 Campeau Drive,Ottawa,45.2981734101206,-75.9383576398958
cW0Mm1G4KOo-wKsLXX_gSg,Cafe Van Houtte,3.3,$$,880.967911805108,8555 Campeau Drive,Ottawa,45.2968332438891,-75.9384497260886
jTjf_FURZaxuRyUEJZSO_g,Villa Madina,3.7,Information not available,853.8550090296247,8555 Campeau Drive,Ottawa,45.29853912272606,-75.93772799466147
MdTUDGaJM0nosWxpBi4M7g,Cheesecake Factory,1.0,Information not available,796.5159780447397,8555 Campeau Drive,Ottawa,45.2989923430121,-75.9367533570148
36F6K3PGGV2ICZBNDoh0wg,Baijiu,4.4,$$,146.91367885034202,103-10359 104 Street NW,Edmonton,53.5459076,-113.4990951
fdez0D4ovth2k1IvR0ZbpQ,Sabor,4.3,$$$,393.2609117031594,10220 103 Street,Edmonton,53.543381087231,-113.497605148344
sVwbevTHJK6SmZxBIHzm5g,Campiō Brewing Co,4.3,Information not available,368.77708507938985,10257 105 Street NW,Edmonton,53.54431,-113.5007
wdJiF4lIM8Toz-wbYaMLdA,Atlas Steak + Fish,3.7,$$$,81.86502787968999,10204 104 Avenue NW,Edmonton,53.546778403750665,-113.49601816105528
ppsVp9vtfa4tBHTZJblbEQ,Braven,3.7,Information not available,168.5982352762624,10344 102 Street NW,Edmonton,53.54565,-113.49582
fC4FcHp8yTGLEOt56L33NA,XO Bistro & Bar,4.6,$$,333.4633174774545,10236 103 Street,Edmonton,53.5438,-113.49757
bUL0ccO-bbQICKHImPUyJQ,JOEY Bell Tower,3.9,$$,285.03027302783704,10310 101 Street NW,Edmonton,53.5451088,-113.49416913725828
ivpULDSBS4mP3mJqmziKQw,Cafe Amore Bistro,4.3,$$,708.7624804121291,10807 106 Avenue NW,Edmonton,53.5496883,-113.5068932
9wjPUaB9HdaKkh5jaz964g,The Lingnan,3.9,$$,324.71770030669904,10582 104 Street NW,Edmonton,53.54952,-113.49974
lPPYZr1_jx0XeW-xR9WJtw,DOSC,4.0,Information not available,473.5985473938872,10190 - 104 Street NW,Edmonton,53.5428720872819,-113.499512283622
hc0KmC42EzjXbC83eMIDMg,Padmanadi Vegetarian Restaurant,4.5,$$,663.2663967139924,10740 101 Street,Edmonton,53.5525155187002,-113.493800139724
l7DhJNwumsbDK9cuusE9sQ,Bundok,4.4,$$$$,386.15043107935725,10228 104 Street NW,Edmonton,53.54366,-113.4994049
SsN8fSPcf3ZnLKkhq-k5eA,Buco Pizzeria + Vino Bar,3.8,Information not available,273.6159334614902,10423 101 Street NW,Edmonton,53.5474078413525,-113.493180844696
otGcwLlVcsYK73ULzrLXEA,Black Pearl Seafood Bar-Downtown,4.1,$$$,594.1676499095282,10132 104 Street,Edmonton,53.541749,-113.49952
qoD6-nDDfEuNPRJipJxpOA,OEB Breakfast,4.4,$$,568.0141925153249,10174 100A Street,Edmonton,53.542609,-113.492594
LfVx85dWECpbUiLKWmptDg,Bistro Praha,4.1,$$,660.0571210417008,10117 101 Street NW,Edmonton,53.5414213451344,-113.493436306746
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,4.4,$$$,668.1360032192824,10115 104 Street Northwest,Edmonton,53.541021462457,-113.499240875244
rOf6nKWlPvfZvFm4VAZk2w,Pazzo Pazzo Italian Cuisine,3.7,$$,378.28603299158084,10016-103 Avenue NW,Edmonton,53.5456955,-113.4918893
Xm5Y6HYaIBYZnWbJjMCG5A,Match Eatery & Public House,2.6,$$,78.57010336292205,10224 104 Avenue NW,Edmonton,53.54662733107299,-113.4961478133327
E8CBQWDoCK3WujyMFfVG2A,Chop steakhouse,3.5,$$$,350.61124869149364,10235 101 Street,Edmonton,53.54506,-113.4935
vggAigqfXUqSakdVZe3zJw,ZCREW Cafe,4.6,Information not available,445.4001150168395,401 11 Avenue  SE,Calgary,51.0419918,-114.0555833
kmOeRAvOL1oR6Z-4Ggdx6w,Charcut Roast House,4.0,$$$,1024.064365682187,101-899 Centre Street S,Calgary,51.0447273741773,-114.063369728203
gLUT5YFfZWUe5JbD-zNGfg,One18 Empire,4.3,$$,1018.0539581986313,820 Centre Street S,Calgary,51.0449785065218,-114.062875968123
t8QL1WTAlkdGnTPwqEwDIA,Klein Harris,4.5,$$,1111.7454008524028,110 8 Avenue SW,Calgary,51.0456643626792,-114.063681
tXoO9Uc_tQ8_IqTmEQcW5w,Village Ice Cream,4.6,$$,472.4249705726449,431 10 Avenue SE,Calgary,51.0429194,-114.0543186
D3vvoWBKQKSOprvY6CT_vA,Cardinale,4.0,$$$,360.35767912624794,401 12 Avenue SE,Calgary,51.0410308,-114.0555766
TelTcROqJk_z2zlgZA5uEw,N9NA,4.0,$$,694.0387953554517,121 17th Avenue SE,Calgary,51.03771,-114.06224
Sny6BbdL0I-_q3RM-Hm3LA,Embarcadero Wine & Oyster Bar,3.8,$$$,565.3838240332182,208-17 Avenue SE,Calgary,51.038002679942714,-114.06052494395512
BGX5dWkh-0jl4_wpSaWtbg,Teatro,3.7,$$$,964.0014684382705,200 8th Avenue SE,Calgary,51.045712,-114.060287
LKzDrKa0FRrRATi1gqPEiw,Murrieta's West Coast Bar & Grill,3.9,$$$,1163.5235600486474,808 1st Street SW,Calgary,51.0454017,-114.0652789
pu1NNNWpAXneWwaq1vGaFw,Red's Diner Ramsay,4.1,$$,747.9188642750744,1101- 8th Street SE,Calgary,51.03996,-114.0419
5AmxMoA1r1pPRSY8W4ML_g,Melrose,3.7,$$,362.2169728991337,421 12th Avenue SE,Calgary,51.04135263961795,-114.05516191476912
0s9vGaskLUETph04yZy1Iw,Deane House,4.1,$$,935.2587780990173,806 9th Avenue SE,Calgary,51.0435954,-114.0418843
xiWmyJyTa7o1H6uUNH2dEw,SALTLIK Calgary,3.6,$$$,1065.9924069540768,101 8 Avenue SW,Calgary,51.045289,-114.063295
-TSAXAz0CeNv73OAh9wu2A,Vagabond,2.6,$$,311.44537560406087,1129 Olympic Way SE,Calgary,51.0412573122545,-114.053702811051
PP9ySPJaJoA7bKnABjlIZQ,Studio Bell,4.8,$$,665.8784119536355,850 4 Street SE,Calgary,51.044929,-114.0529962
m7ommfJFalI47UksyX04Iw,The Palomino,3.6,$$,1160.514952309545,109 7 Ave SW,Calgary,51.0463276,-114.0635792
LlJn7Q7Ow0lwQpk4gg0KeQ,Milestones,3.4,$$,1024.5181556313355,107 8th Avenue SE,Calgary,51.0453619,-114.0626244
Tmj6c74wRTqvBvWHqlFFzQ,Sky 360,3.2,$$$,982.5092582172086,101 9 Avenue SW,Calgary,51.0443799,-114.06313
zGW3QmAhOKK49UfJ85O8UQ,The Wednesday Room,4.1,$$,1135.0184452440485,100 - 118 8th Avenue SW,Calgary,51.045689,-114.064111
oZHbPhIj01_31jqD053a_Q,Jérôme Ferrer Europea,4.3,$$$$,109.3529446396931,1065 Rue de la Montagne,Montreal,45.4964748,-73.5717854
xtktc6OTdtilAREgJH-P4g,Burger Bar Crescent,4.3,$$,555.8626493522232,1465 Rue Crescent,Montreal,45.498066,-73.577052
wZwfor9xlfERpVXfLXCXOA,Escondite,4.3,$$,293.01881832942917,1224 Rue Drummond,Montreal,45.497994,-73.573128
cPxyN0YLZYM3WuocdZQ5LA,Siam,4.0,Information not available,193.7613789492158,1325 Boulevard René-Lévesque O,Montreal,45.496606,-73.572863
